"id","鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積.平方公尺.","車位總價元","備註","編號","主建物面積","附屬建物面積","陽台面積","電梯","移轉編號","X","X.1","X.2","X.3","X.4","Response_X","Response_Y","dist","dist.1","dist.2","dist.3","dist.4","dist.5","dist.6","dist.7","dist.8","dist.9"
1338,"西區","房地(土地+建物)","臺中市西區忠誠街121~150號",16.54,"都市：其他:第二種住宅區","","",1091009,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680124,68.25,3,2,2,"有","無",4520000,66227,NA,0,0,"頂樓加蓋","","RPQNMLKKIIPFFAB17DA","68.25","0","0","無","","","","","",215208.364,2671974.95,1250,1250,1250,1250,1250,750,1250,1250,1250,1250
1339,"北區","房地(土地+建物)","臺中市北區中清路一段301~330號",3.4,"都市：其他:第二種住宅區","","",1091027,"土地4建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",710121,27.73,1,0,1,"有","有",1500000,54093,NA,0,0,"","RPUPMLNJJIPFFBB18DA","19.39","2.88","0","有","","","","","","",216638.239,2674260.594,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1340,"北區","房地(土地+建物)","臺中市北區尚德街91~120號",19.78,"都市：其他:第二種住宅區","","",1091004,"土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680813,81.67,3,2,2,"有","無",3720000,45549,NA,0,0,"","RPTTMLOJJIPFFBB58DA","81.67","0","0","無","","","","","","",217209.678,2673106.106,1250,1250,1250,1250,1250,1250,1250,750,1250,1250
1341,"北區","房地(土地+建物)","臺中市北區太平路91~120號",4.6,"都市：其他:第二種住宅區","","",1091021,"土地2建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820831,49.04,2,1,1,"有","有",1800000,36705,NA,0,0,"","RPQOMLKMIIPFFBB57DA","20.12","20.82","0","有","2185","","","","","",217233.122,2671951.586,1250,1250,1250,1250,1250,1250,1250,750,1250,1250
1342,"北區","房地(土地+建物)","臺中市北區大德街161巷1~30號",94,"都市：其他:第二種住宅區","","",1090908,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",780417,266.4,6,3,7,"有","無",16200000,60811,NA,0,0,"頂樓加蓋","其他增建","","RPTQNLPJJIPFFBB48DA","238.34","28.06","0","無","","","","",217245.328,2672914.568,1250,1250,1250,1250,1250,1250,1250,750,1250,1250
1343,"北區","房地(土地+建物)","臺中市北區自強街43巷31~60號",32.8,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770719,118.41,3,2,2,"有","無",5200000,43915,NA,0,0,"","RPQNMLPJJIPFFBB77DA","89.5","11.57","0","無","2187","","","","","",219004.472,2672134.571,1000,1250,1250,1250,1250,1250,1250,1250,1250,1250
1344,"大里區","房地(土地+建物)","臺中市大里區內新街29巷1~30號",26.61,"都市：其他:住宅區","","",1091013,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",740525,93.74,3,1,2,"有","有",2900000,30937,NA,0,0,"","RPUQMLNKIIPFFIB98DA","85.23","8.51","0","無","2189","","","","","",218555.51,2667785.419,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1345,"烏日區","房地(土地+建物)","臺中市烏日區三榮南路1~30號",118.92,"","","",1090608,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1081231,217.16,5,2,5,"有","無",27090000,124747,NA,0,0,"含裝潢費","含傢俱設備費","親友、員工、共有人或其他特殊關係間之交易","陽台外推","其他增建","","RPORMLOKIIPFFIB58DA","197.08","20.08","0","有","",210174.649,2666645.577,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1346,"烏日區","房地(土地+建物)","臺中市烏日區太明路331~360號",101.31,"","鄉村區","乙種建築用地",1091009,"土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1090310,187.07,4,3,3,"有","無",12800000,68424,NA,0,0,"","RPWOMLNJJIPFFIB98DA","169","18.07","0","無","","","","","","",214109.149,2661196.321,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1347,"潭子區","房地(土地+建物)","臺中市潭子區人和路100巷1~30號",21.62,"都市：其他:住宅區","","",1091012,"土地3建物1車位0","二層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820120,124.94,3,2,2,"有","有",5300000,42420,NA,0,0,"","RPTNMLOKIIPFFHB58DA","90.87","10.35","0","有","","","","","","",220344.654,2679156.635,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1348,"梧棲區","房地(土地+建物)","臺中市梧棲區中央路二段307巷1~30號",121,"都市：其他:第四種住宅區","","",1091007,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",630423,105.3,4,2,2,"有","無",5500000,52232,NA,0,0,"","RPVOMLOJJIPFFFB68DA","105.3","0","0","無","","","","","","",203295.726,2683524.696,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1349,"豐原區","房地(土地+建物)","臺中市豐原區圓環北路二段121~150號",3.38,"都市：其他:第二種住宅區","","",1090929,"土地1建物1車位0","十三層","二十層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850717,37.05,1,0,1,"有","有",2250000,60729,NA,0,0,"","RPRNMLPJIIPFFDB97DA","21.93","4.81","0","有","","","","","","",222451.122,2683525.469,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1350,"豐原區","房地(土地+建物)","臺中市豐原區三村路98巷29弄1~30號",34.29,"都市：其他:第二種住宅區","","",1091011,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",790629,118.8,3,2,2,"有","無",4000000,33670,NA,0,0,"","RPWOMLPKIIPFFDB68DA","94.11","9.35","0","無","","","","","","",220475.418,2681889.916,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1351,"豐原區","房地(土地+建物)","臺中市豐原區新生北路91~120號",75,"都市：其他:第二種商業區","","",1091010,"土地1建物1車位0","全","四層","透天厝","住家用","加強磚造",620627,233.32,5,3,4,"有","無",18180000,77919,NA,0,0,"頂樓加蓋","其他增建","","RPWNMLMKIIPFFDB28DA","233.32","0","0","無","","","","",221811.59,2683378.702,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1352,"西屯區","房地(土地+建物)","臺中市西屯區中清路二段1250巷176弄1~30號",128.79,"都市：其他:第二種住宅區","","",1090821,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項",620520,48.43,2,2,1,"有","無",14000000,289077,NA,0,0,"","RPWRMLQKIIPFFCB98DA","48.43","0","0","無","","","","","","",215574.315,2676943.191,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1353,"西屯區","房地(土地+建物)","臺中市西屯區安和路1~30號",72.4,"都市：其他:農業區","","",1090913,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",620605,100.86,5,3,2,"有","無",6250000,61967,NA,0,0,"其他增建","","RPTNMLLMIIPFFCB97DA","100.86","0","0","無","","","","","",211886.019,2675279.558,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1354,"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.84,"都市：其他:第一種住宅區","","",1091005,"土地1建物1車位0","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830908,21.31,1,0,1,"有","有",1000000,46926,NA,0,0,"","RPTUMLRLIIPFFCB56DA","12.01","1.62","0","有","","","","","","",210097.565,2675584.697,1250,1250,1250,1250,1250,1250,500,1250,1250,1250
1355,"西屯區","房地(土地+建物)","臺中市西屯區文華路91~120號",27,"都市：其他:第二種住宅區","","",1090928,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700502,79.69,10,0,10,"有","有",7500000,94115,NA,0,0,"","RPPNMLPJJIPFFCB77DA","79.69","0","0","無","","","","","","",214046.847,2675528.031,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
