"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積.平方公尺.","車位總價元","備註","編號","主建物面積","附屬建物面積","陽台面積","電梯"
"南屯區","房地(土地+建物)","臺中市南屯區永春東路991~1020號",11.86,"其他","","",1090820,"土地1建物1車位0","十二層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960927,101.85,3,2,2,"有","有",7600000,74620,"",0,0,"","RPPSMLNJRHPFFCB78DA",61.88,12,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區永福路92巷1~30號",10.8,"其他","","",1090809,"土地1建物1車位0","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820817,116.3,3,2,2,"有","有",6100000,52451,"",0,0,"","RPPPMLOJRHPFFCB58DA",89.04,10.46,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區福安二街1~30號",26.4,"其他","","",1090804,"土地1建物1車位0","二層","五層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830421,114.95,3,2,2,"有","無",5950000,51762,"",0,0,"陽台外推;其他增建;","RPWRMLMJRHPFFCB66DA",80.52,14.29,0,"有"
"豐原區","房地(土地+建物)","臺中市豐原區南陽路綠山巷203弄1~30號",304.12,"","山坡地保育區","丙種建築用地",1090810,"土地7建物1車位0","全","二層","透天厝","住家用","加強磚造",781221,201.02,5,2,2,"有","無",15200000,75614,"",0,0,"","RPQNMLMKQHPFFDB38DA",193.05,7.97,0,"無"
"神岡區","房地(土地+建物)","臺中市神岡區大漢街53巷1~30號",21.68,"其他","","",1090729,"土地1建物1車位0","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850202,122.68,3,2,2,"有","有",4700000,38311,"",0,0,"","RPWNMLQLQHPFFDB86DA",80.18,13.04,0,"有"
"神岡區","房地(土地+建物)","臺中市神岡區中平路347巷1~30號",108.93,"","鄉村區","乙種建築用地",1090723,"土地6建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1090422,199.86,4,3,3,"有","無",12180000,60943,"",0,0,"","RPTNMLMJRHPFFDB68DA",178.88,20.98,0,"無"
"神岡區","房地(土地+建物)","臺中市神岡區中平路347巷1~30號",220.21,"","鄉村區","乙種建築用地",1090712,"土地8建物2車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1090422,409.74,4,3,3,"有","無",1.2e+07,29287,"",0,0,"","RPQOMLLMQHPFFDB58DA",366.87,42.87,0,"無"
"豐原區","房地(土地+建物)","臺中市豐原區和平街18巷1~30號",87,"其他","","",1080911,"土地1建物1車位0","全","三層","透天厝","住家用","加強磚造",490303,246.84,0,0,0,"無","無",10500000,42538,"",0,0,"畸零地或有合併使用效益;","RPOOMLPLQHPFFDB68DA",246.84,0,0,"無"
"神岡區","房地(土地+建物)","臺中市神岡區五權路88巷31~60號",31.53,"其他","","",1090813,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",811217,101.61,3,2,2,"有","有",3650000,35922,"",0,0,"","RPQNMLPKQHPFFDB68DA",72.87,10.53,0,"無"
"南屯區","房地(土地+建物)","臺中市南屯區南屯路二段241~270號",8.58,"其他","","",1090810,"土地1建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",821018,119.96,3,2,2,"有","有",6600000,55018,"",0,0,"陽台外推;其他增建;","RPOUMLKKQHPFFCB58DA",79.54,20.89,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道二段871~900號",4.81,"其他","","",1090814,"土地1建物1車位0","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",951124,54.2,1,1,1,"有","有",4580000,84502,"",0,0,"","RPOPMLLJRHPFFCB18DA",37.35,0,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區櫻花路1~30號",3.86,"其他","","",1090714,"土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",841110,29.43,1,0,1,"有","有",1530000,51988,"",0,0,"含土地增值稅或其他稅費;","RPRPMLOJRHPFFCB78DA",17.75,2.13,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區工業區一路58巷11弄1~30號",4.88,"其他","","",1090810,"土地1建物1車位0","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800911,30.37,1,1,1,"有","有",1800000,59269,"",0,0,"","RPXQMLOJRHPFFCB86DA",17.87,2.79,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段241~270號",6.43,"其他","","",1090802,"土地2建物1車位0","八層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990201,70.11,1,1,1,"有","有",5600000,79874,"",0,0,"","RPWNMLOJRHPFFCB09DA",39.57,6.99,0,"有"
"西屯區","房地(土地+建物)","臺中市西屯區大有西街1~30號",26.68,"其他","","",1090803,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710511,106.97,5,0,5,"有","無",6600000,61700,"",0,0,"含仲介費;含租約;","RPPPMLNJRHPFFCB48DA",86.52,7.68,0,"無"
"梧棲區","房地(土地+建物)","臺中市梧棲區居仁街92巷1~30號",248,"其他","","",1090723,"土地2建物2車位0","全","三層","透天厝","住家用","鋼筋混凝土造",800303,417.1,4,2,3,"有","無",1.5e+07,35963,"",0,0,"","RPRVNLRJRHPFFFB47DA",417.1,0,0,"無"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區南斗路378巷1~30號",94.89,"其他","","",1090731,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",820721,123.49,5,2,3,"有","無",6800000,55065,"",0,0,"","RPTOMLLLQHPFFFB98DA",116.95,6.54,0,"無"
"北區","房地(土地+建物)","臺中市北區進化北路301~330號",5.78,"其他","","",1090811,"土地2建物1車位0","十七層","十八層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",941208,64.07,1,1,1,"有","有",3870000,60403,"",0,0,"","RPXRMLLLQHPFFBB66DA",41.5,4.24,0,"有"
"北屯區","房地(土地+建物)","臺中市北屯區新興路18巷20弄1~30號",138,"","","",1090810,"土地2建物1車位0","全","一層","透天厝","住家用","鋼筋混凝土加強磚造",620520,48.08,1,1,1,"有","無",5e+06,103993,"",0,0,"包含公共設施保留地用地;","RPSNMLQJRHPFFBB78DA",48.08,0,0,"無"
"北區","房地(土地+建物)","臺中市北區國泰街84巷1~30號",35.64,"其他","","",1090719,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750515,126.27,5,0,5,"有","有",7600000,60188,"",0,0,"陽台外推;","RPQNMLOJRHPFFBB38DA",104.79,9.7,0,"無"
"北屯區","房地(土地+建物)","臺中市北屯區大連路一段16巷31~60號",23.78,"其他","","",1090709,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770513,73.57,3,2,2,"有","有",4050000,55050,"",0,0,"陽台外推;","RPTNMLRJRHPFFBB98DA",55.64,3.57,0,"無"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段123巷31弄1~30號",131,"其他","","",1090814,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",691014,113.94,4,2,2,"有","無",12880000,113042,"",0,0,"其他增建;","RPWNMLRJRHPFFBB66DA",113.94,0,0,"無"
"北區","房地(土地+建物)","臺中市北區文武街1~30號",16.93,"其他","","",1090802,"土地1建物1車位0","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",771130,236.85,6,0,6,"有","有",1.1e+07,46443,"",0,0,"","RPQOMLRJRHPFFBB78DA",151.27,50.5,0,"有"
"北屯區","房地(土地+建物)","臺中市北屯區遼寧路一段181~210號",20.2,"其他","","",1090729,"土地1建物1車位0","五層","五層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810520,70.74,4,3,3,"有","無",5380000,76053,"",0,0,"頂樓加蓋;其他增建;","RPQNMLMJRHPFFBB18DA",60.69,6.76,0,"有"
"北屯區","房地(土地+建物)","臺中市北屯區熱河路三段61~90號",123,"其他","","",1090725,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",760502,170.14,5,3,3,"有","無",36280000,213236,"",0,0,"交易總價拆分為：土地價格為34508961元建物價格為1771039元陽台外推;頂樓加蓋;夾層;","RPSPMLTKQHPFFBB66DA",146.65,23.49,0,"無"
"太平區","房地(土地+建物)","臺中市太平區長龍路一段中山六巷1~30號",55.45,"","鄉村區","乙種建築用地",1090731,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",690630,89.72,3,2,2,"有","無",3200000,35667,"",0,0,"","RPRNMLRJRHPFFJB07EA",79.78,9.94,0,"無"
"太平區","房地(土地+建物)","臺中市太平區德安街42巷31~60號",77.68,"","鄉村區","乙種建築用地",1090718,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",680716,73.2,2,2,2,"有","無",5880000,80328,"",0,0,"其他增建;","RPTNMLRJRHPFFJB27EA",73.2,0,0,"無"
"西區","房地(土地+建物)","臺中市西區忠勤街331~360號",21,"其他","","",1090727,"土地2建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800213,120.18,4,2,2,"有","有",7250000,60326,"",0,0,"陽台外推;","RPSPMLOJRHPFFAB78EA",103.1,12.82,0,"有"
"大里區","房地(土地+建物)","臺中市大里區好來一街1~30號",15.53,"","鄉村區","乙種建築用地",1090829,"土地1建物2車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",740701,44.81,1,1,1,"有","無",1500000,33475,"",0,0,"","RPVNMLOJRHPFFIB96DA",39.71,0,0,"無"
"大里區","房地(土地+建物)","臺中市大里區大里路31~60號",42.55,"其他","","",1090817,"土地1建物2車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750623,131.94,9,0,9,"有","無",8020000,60785,"",0,0,"頂樓加蓋;","RPSOMLRLQHPFFIB17DA",103.26,9.08,0,"無"
"潭子區","房地(土地+建物)","臺中市潭子區頭張路二段113巷76弄1~30號",147.35,"其他","","",1090805,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",690420,100.94,4,3,2,"有","無",6e+06,59441,"",0,0,"親友、員工、共有人或其他特殊關係間之交易;其他增建;","RPTNMLOJRHPFFHB66DA",100.94,0,0,"無"
"大雅區","房地(土地+建物)","臺中市大雅區神林南路155巷1弄1~30號",20,"其他","","",1090728,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701116,56.56,2,2,1,"有","無",2400000,42433,"",0,0,"頂樓加蓋;","RPPNMLRJRHPFFHB56DA",47.68,8.88,0,"無"
"潭子區","房地(土地+建物)","臺中市潭子區勝利六街1~30號",6.73,"其他","","",1090802,"土地1建物1車位0","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",851118,59.56,2,1,1,"有","有",3800000,63801,"",0,0,"","RPTNMLLJRHPFFHB98DA",38.25,6.61,0,"有"
"西區","房地(土地+建物)","臺中市西區五權西六街165巷1~30號",6.3,"其他","","",1090117,"土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",851227,39.41,3,2,2,"有","無",1800000,45674,"",0,0,"親友、員工、共有人或其他特殊關係間之交易;","RPTOMLOJRHPFFAB68DA",24.79,4.48,0,"有"
"西區","房地(土地+建物)","臺中市西區中美街601~630號",21.24,"其他","","",1090831,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",721207,99.25,3,2,2,"有","無",5660000,57028,"",0,0,"","RPPPMLTJRHPFFAB88DA",84.7,6.03,0,"無"
"潭子區","房地(土地+建物)","臺中市潭子區興豐山莊121~150號",239.23,"","鄉村區","乙種建築用地",1090816,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",691111,148.48,3,2,2,"有","無",10520000,70851,"",0,0,"頂樓加蓋;其他增建;","RPOPMLLMQHPFFHB88DA",145.96,2.52,0,"無"
"潭子區","房地(土地+建物)","臺中市潭子區得天街1~30號",19.72,"其他","","",1090805,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810503,136.32,4,1,2,"有","有",7500000,55018,"",0,0,"","RPTNMLRJRHPFFHB96DA",99.7,17.06,0,"有"
"潭子區","房地(土地+建物)","臺中市潭子區福潭路313巷31~60號",27.69,"其他","","",1090826,"土地1建物1車位0","一層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850110,138.6,4,2,3,"有","有",5750000,41486,"",0,0,"","RPQNMLNJRHPFFHB88DA",92.48,14.21,0,"有"
"潭子區","房地(土地+建物)","臺中市潭子區勝利路249巷1~30號",12.93,"其他","","",1090813,"土地1建物1車位0","十一層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840113,117,3,2,2,"有","有",4500000,38462,"",0,0,"","RPSOMLSKQHPFFHB07DA",78.44,14.23,0,"有"
"大里區","房地(土地+建物)","臺中市大里區公教街60巷1~30號",83.85,"","鄉村區","乙種建築用地",1090723,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",810712,183.03,4,2,3,"有","無",9e+06,49172,"",0,0,"","RPTNMLQJRHPFFIB96DA",172.29,10.74,0,"無"
"烏日區","房地(土地+建物)","臺中市烏日區榮泰街129巷1~30號",80.72,"其他","","",1090612,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",820108,173.4,5,2,4,"有","無",13200000,76125,"",0,0,"","RPRNMLOJRHPFFIB56DA",167.09,6.31,0,"無"
"大里區","房地(土地+建物)","臺中市大里區塗城路852巷1~30號",60.51,"其他","","",1090819,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",640410,109.8,6,2,3,"有","無",8330000,75865,"",0,0,"頂樓加蓋;其他增建;","RPUPMLRJRHPFFIB37DA",109.8,0,0,"無"
"大里區","房地(土地+建物)","臺中市大里區新南路31~60號",27.31,"其他","","",1090806,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690105,72.54,3,1,1,"有","無",2300000,31707,"",0,0,"親友、員工、共有人或其他特殊關係間之交易;","RPSNMLSJRHPFFIB07DA",72.54,0,0,"無"
"烏日區","房地(土地+建物)","臺中市烏日區溪南路一段988巷180弄181~210號",122.75,"","特定農業區","甲種建築用地",1090813,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1090109,185.96,4,3,4,"有","無",12860000,69155,"",0,0,"","RPVNMLSJRHPFFIB37DA",170.27,15.69,0,"無"
"太平區","房地(土地+建物)","臺中市太平區新吉路5巷1~30號",20.65,"其他","","",1090831,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",721104,73.21,3,1,1,"有","無",2300000,31416,"",0,0,"","RPXNMLSJRHPFFJB67DA",62.32,4.82,0,"無"
"龍井區","房地(土地+建物)","臺中市龍井區龍社八街1~30號",61.28,"其他","","",1090814,"土地2建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",980303,75.69,1,1,1,"有","有",4100000,54168,"",0,0,"","RPPOMLQJRHPFFKB86DA",42.24,9.71,0,"有"
"龍井區","房地(土地+建物)","臺中市龍井區東海街104巷1~30號",36.23,"其他","","",1090802,"土地1建物1車位0","四層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","加強磚造",691227,83.4,3,2,2,"有","無",3150000,37770,"",0,0,"","RPPOMLRJRHPFFKB96DA",83.4,0,0,"無"
"西區","房地(土地+建物)","臺中市西區民興街119巷1~30號",197,"其他","","",1090727,"土地3建物1車位0","全","二層","透天厝","住家用","見其他登記事項",621228,130.72,5,2,3,"有","無",31520000,241126,"",0,0,"","RPQPMLOJRHPFFAB58EA",130.72,0,0,"無"
"中區","房地(土地+建物)","臺中市中區三民路二段17巷1~30號",6.5,"其他","","",1090804,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",740918,34.1,1,0,1,"有","無",1380000,40469,"",0,0,"","RPSNMLSJRHPFFAB98EA",26.59,2.76,0,""
"北屯區","房地(土地+建物)","臺中市北屯區昌平路二段2巷1~30號",200,"其他","","",1090804,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",601016,107.98,5,2,3,"有","無",1.6e+07,148176,"",0,0,"","RPRQMLRJRHPFFBB56EA",107.98,0,0,""
"北屯區","房地(土地+建物)","臺中市北屯區文心路四段661~690號",2.18,"其他","","",1090728,"土地1建物1車位0","十二層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",841124,30.45,1,0,1,"有","有",1900000,62397,"",0,0,"","RPSQMLRJRHPFFBB66EA",16.01,3.67,0,""
"北屯區","房地(土地+建物)","臺中市北屯區松義街151~180號",18.87,"其他","","",1090409,"土地1建物1車位0","二層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",810903,109.33,3,2,2,"有","有",4580000,41892,"",0,0,"","RPVRMLSJRHPFFBB17EA",81.29,12.42,0,""
"北屯區","房地(土地+建物)","臺中市北屯區大連路三段211~240號",86,"其他","","",1090730,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",740327,141.95,3,1,2,"有","無",4009300,28244,"",0,0,"","RPXRMLSJRHPFFBB37EA",123.08,18.87,0,""
"大肚區","房地(土地+建物)","臺中市大肚區遊園路二段133巷91~120號",19.95,"","鄉村區","乙種建築用地",1090810,"土地1建物1車位0","一層","九層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",820605,99.34,3,2,2,"有","有",3200000,32213,"",0,0,"","RPPNMLOJRHPFFKB66EA",78.42,7.4,0,"無"
"北區","房地(土地+建物)","臺中市北區華美街二段61~90號",9.46,"其他","","",1090811,"土地1建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780613,54.03,1,1,1,"有","有",2850000,52748,"",0,0,"","RPPTMLTKQHPFFBB76DA",32.93,1.71,0,"有"
"北區","房地(土地+建物)","臺中市北區山西路二段1~30號",22.32,"其他","","",1090808,"土地5建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",721111,86.06,3,2,2,"有","無",4300000,49965,"",0,0,"","RPSRMLTKQHPFFBB86DA",81.59,4.47,0,"無"
"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街121~150號",11.72,"其他","","",1090805,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800502,63.53,2,1,1,"有","有",4120000,64851,"",0,0,"其他增建;","RPTQMLMJRHPFFBB78DA",39.33,8.63,0,"有"
